problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard3_0001,True,True,True,True,labeled:TRUE,236.40,2992,265,0.000525,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0169,False,False,True,True,labeled:FALSE,2944.98,3003,864,0.000766,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0170,False,True,False,True,labeled:TRUE,37.86,3003,314,0.000546,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0171,False,True,False,True,labeled:TRUE,120.13,3004,291,0.000537,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=x
hard3_0172,False,False,True,True,labeled:FALSE,43.66,3003,563,0.000646,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0173,False,False,True,True,labeled:FALSE,142.67,3003,556,0.000643,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)=
hard3_0174,False,False,True,True,labeled:FALSE,126.21,3003,786,0.000735,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R
hard3_0175,False,False,True,True,labeled:FALSE,139.25,3002,782,0.000733,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=y RM(R
hard3_0176,True,False,False,True,labeled:FALSE,213.26,3003,520,0.000628,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=z same?N | RM(L)=x RM(R)=
hard3_0177,False,False,True,True,labeled:FALSE,335.23,3003,716,0.000707,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0178,False,False,True,True,labeled:FALSE,339.13,3003,867,0.000767,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R
hard3_0179,False,False,True,True,labeled:FALSE,339.35,3003,817,0.000747,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0180,False,False,True,True,labeled:FALSE,406.59,3003,886,0.000775,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0181,False,True,False,True,labeled:TRUE,576.95,3003,306,0.000543,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)=
hard3_0182,False,True,False,True,labeled:TRUE,646.70,3003,321,0.000549,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0183,True,False,False,True,labeled:FALSE,779.31,3004,670,0.000689,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0184,False,False,True,True,labeled:FALSE,906.77,3003,550,0.000640,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=x same?Y | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=y same?N | RM(L)=x RM(R)=x
hard3_0185,False,False,True,True,labeled:FALSE,1115.74,3002,837,0.000755,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=y same?F | RM(L)=y RM(R
hard3_0186,False,False,True,True,labeled:FALSE,1073.28,3000,560,0.000644,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0187,True,False,False,True,labeled:FALSE,1196.49,3004,1004,0.000822,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=y same?F | RM(L)=x RM(R)
hard3_0188,True,False,False,True,labeled:FALSE,2940.27,3002,772,0.000729,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=y RM(R
hard3_0189,False,False,True,True,labeled:FALSE,1250.12,3004,556,0.000643,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0190,False,False,True,True,labeled:FALSE,2975.79,3003,635,0.000674,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=y same?F | RM(L)=z RM(R
hard3_0191,False,True,False,True,labeled:TRUE,3038.46,3002,989,0.000816,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  No\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=y RM(R)=y
hard3_0192,True,False,False,True,labeled:FALSE,2961.63,3003,627,0.000671,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=y same?N | RM(L)=x RM(R)=y
hard3_0193,True,True,True,True,labeled:TRUE,1624.16,3003,866,0.000767,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=z same?N | RM(L)=x RM(R)=x
hard3_0194,True,False,False,True,labeled:FALSE,1672.08,3004,854,0.000762,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0195,False,False,True,True,labeled:FALSE,1631.64,3002,778,0.000731,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  No\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=y RM(R)=y
hard3_0196,True,True,True,True,labeled:TRUE,1648.42,3003,303,0.000542,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0197,True,True,True,True,labeled:TRUE,3152.40,3002,292,0.000537,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=y RM(R
hard3_0198,True,True,True,True,labeled:TRUE,3152.65,3003,314,0.000546,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)=
hard3_0199,True,True,True,True,labeled:TRUE,3155.75,3003,756,0.000723,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=y same?F | RM(L)=x RM(R)
hard3_0200,False,True,False,True,labeled:TRUE,3176.77,3004,802,0.000741,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0201,False,True,False,True,labeled:TRUE,1917.71,3003,825,0.000750,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0202,True,False,False,True,labeled:FALSE,3359.07,3002,872,0.000769,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=y RM(R
hard3_0203,True,False,False,True,labeled:FALSE,2018.19,3002,749,0.000720,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=y RM(R
hard3_0204,True,False,False,True,labeled:FALSE,3378.87,3003,827,0.000751,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0205,True,False,False,True,labeled:FALSE,2197.98,3002,864,0.000766,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R
hard3_0206,False,False,True,True,labeled:FALSE,3521.42,3002,661,0.000685,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=y RM(R
hard3_0207,True,False,False,True,labeled:FALSE,2309.25,3002,971,0.000809,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=z same?F\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=y RM(R
hard3_0208,True,False,False,True,labeled:FALSE,2209.80,3002,768,0.000727,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=y RM(R
hard3_0209,True,True,True,True,labeled:TRUE,2295.14,3004,701,0.000701,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0210,True,True,True,True,labeled:TRUE,2407.59,3004,306,0.000543,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=x
hard3_0211,False,False,True,True,labeled:FALSE,2443.93,3003,703,0.000702,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  No\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=y RM(R)=y 
hard3_0212,True,True,True,True,labeled:TRUE,2495.17,3000,307,0.000543,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0213,True,True,True,True,labeled:TRUE,2537.36,3002,308,0.000543,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0214,True,True,True,True,labeled:TRUE,2654.18,3003,867,0.000767,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)=
hard3_0215,False,False,True,True,labeled:FALSE,2674.50,3003,872,0.000769,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=x same?Y | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=x
hard3_0216,False,False,True,True,labeled:FALSE,2678.65,3003,1015,0.000826,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=z RM(R
hard3_0217,False,True,False,True,labeled:TRUE,2777.49,3000,292,0.000537,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0218,False,True,False,True,labeled:TRUE,2790.84,3003,306,0.000543,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0219,False,True,False,True,labeled:TRUE,2875.62,3003,292,0.000537,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0220,False,False,True,True,labeled:FALSE,87.78,3004,898,0.000780,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0221,True,False,False,True,labeled:FALSE,37.16,3003,592,0.000657,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=y same?F | RM(L)=x RM(R)
hard3_0222,False,True,False,True,labeled:TRUE,38.57,3003,295,0.000538,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)=
hard3_0223,False,True,False,True,labeled:TRUE,68.97,3004,300,0.000541,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=x same?Y | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=y same?N | RM(L)=x RM(R)=
hard3_0224,False,True,False,True,labeled:TRUE,136.90,3004,299,0.000540,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=x same?Y | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=y same?N | RM(L)=x RM(R)=y
hard3_0225,False,False,True,True,labeled:FALSE,220.78,3003,939,0.000796,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=y same?F | RM(L)=x RM(R)
hard3_0226,False,True,False,True,labeled:TRUE,153.84,3004,337,0.000555,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)=
hard3_0227,False,True,False,True,labeled:TRUE,214.65,3003,338,0.000556,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0228,False,True,False,True,labeled:TRUE,317.54,3000,306,0.000542,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=u same?F | RM(L)=x RM(R)
hard3_0229,False,False,True,True,labeled:FALSE,332.98,3004,793,0.000738,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0230,True,False,False,True,labeled:FALSE,483.36,3002,790,0.000736,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=y RM(R)
hard3_0231,True,True,True,True,labeled:TRUE,617.24,3003,1484,0.001014,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0232,True,False,False,True,labeled:FALSE,824.11,3002,889,0.000776,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  No\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=z same?N | RM(L)=y RM(R)=y
hard3_0233,True,True,True,True,labeled:TRUE,756.99,3003,311,0.000545,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  No\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=y RM(R)=y
hard3_0234,False,False,True,True,labeled:FALSE,913.69,3000,705,0.000702,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0235,False,True,False,True,labeled:TRUE,2913.64,3003,793,0.000738,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)=
hard3_0236,False,False,True,True,labeled:FALSE,1068.78,3004,681,0.000693,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0237,False,False,True,True,labeled:FALSE,1223.58,3003,724,0.000710,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=y RM(R
hard3_0238,True,False,False,True,labeled:FALSE,2923.26,3004,746,0.000719,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0239,True,True,True,True,labeled:TRUE,1245.81,3004,307,0.000543,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0240,True,True,True,True,labeled:TRUE,1323.04,3004,307,0.000543,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0241,False,True,False,True,labeled:TRUE,1361.74,3004,307,0.000543,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0242,False,True,False,True,labeled:TRUE,1438.50,3004,274,0.000530,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0243,True,True,True,True,labeled:TRUE,1492.61,3004,311,0.000545,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0244,True,True,True,True,labeled:TRUE,3056.14,3002,311,0.000545,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=z same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=y RM(R
hard3_0245,True,True,True,True,labeled:TRUE,1625.09,3002,305,0.000542,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R
hard3_0246,True,True,True,True,labeled:TRUE,1730.42,3001,859,0.000764,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R
hard3_0247,True,True,True,True,labeled:TRUE,3161.88,3002,451,0.000601,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)=w
hard3_0248,False,False,True,True,labeled:FALSE,1747.29,3002,629,0.000672,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=y same?F | RM(L)=x RM(R
hard3_0249,True,True,True,True,labeled:TRUE,1781.59,3003,915,0.000786,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=w same?F | RM(L)=x RM(R)
hard3_0250,True,False,False,True,labeled:FALSE,1970.33,3001,730,0.000712,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  No\nLP        |  LM(L)=x LM(R)=x same?Y | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=z same?N | RM(L)=y RM(R)=x
hard3_0251,True,True,True,True,labeled:TRUE,1839.48,3003,346,0.000559,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
hard3_0252,True,True,True,True,labeled:TRUE,1873.99,3003,307,0.000543,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=z same?F | RM(L)=x RM(R)
